"AllTRLs_ID","date","predicted","actual","Trail_name"
64,"2017-10-29",76.66,NA,"Melakwa Lake Trail"
66,"2017-10-29",41.87,NA,"Kaleetan Lake"
90,"2017-10-29",91.51,NA,"Mailbox Peak"
91,"2017-10-29",45.46,NA,"Boulder Garden"
93,"2017-10-29",125.66,NA,"Mt. Si"
94,"2017-10-29",53.2,NA,"Teneriffe"
95,"2017-10-29",41.87,NA,"Granite Creek"
96,"2017-10-29",49.62,NA,"Little Si"
97,"2017-10-29",43.68,NA,"Thompson Lake"
98,"2017-10-29",41.87,NA,"CCC Trail (DNR)"
99,"2017-10-29",53.81,NA,"High Lakes"
100,"2017-10-29",41.87,NA,"Williams Lake"
101,"2017-10-29",41.87,NA,"Rock Creek"
102,"2017-10-29",41.87,NA,"Nordrum Lake"
103,"2017-10-29",41.87,NA,"Hester Lake"
104,"2017-10-29",41.87,NA,"Granite Creak Connector"
105,"2017-10-29",41.87,NA,"Dutch Miller Gap"
5,"2017-11-05",4.97,NA,"Dingford Creek"
6,"2017-11-05",1285.97,NA,"Snow Lake"
38,"2017-11-05",36.81,NA,"Quartz Creek"
39,"2017-11-05",36.81,NA,"Marten Lake"
40,"2017-11-05",30.68,NA,"Snoqualmie Lake"
42,"2017-11-05",36.81,NA,"CCC"
43,"2017-11-05",45.63,NA,"Middle Fork Lake"
44,"2017-11-05",36.81,NA,"Pratt River"
62,"2017-11-05",41.68,NA,"Pratt Lake"
64,"2017-11-05",72.3,NA,"Melakwa Lake Trail"
66,"2017-11-05",36.81,NA,"Kaleetan Lake"
90,"2017-11-05",59.42,NA,"Mailbox Peak"
91,"2017-11-05",36.81,NA,"Boulder Garden"
93,"2017-11-05",129.87,NA,"Mt. Si"
94,"2017-11-05",56.37,NA,"Teneriffe"
95,"2017-11-05",36.81,NA,"Granite Creek"
96,"2017-11-05",46.75,NA,"Little Si"
97,"2017-11-05",36.81,NA,"Thompson Lake"
98,"2017-11-05",36.81,NA,"CCC Trail (DNR)"
99,"2017-11-05",41.09,NA,"High Lakes"
100,"2017-11-05",36.81,NA,"Williams Lake"
101,"2017-11-05",36.81,NA,"Rock Creek"
102,"2017-11-05",36.81,NA,"Nordrum Lake"
103,"2017-11-05",36.81,NA,"Hester Lake"
104,"2017-11-05",36.81,NA,"Granite Creak Connector"
105,"2017-11-05",36.81,NA,"Dutch Miller Gap"
5,"2017-11-12",4.91,NA,"Dingford Creek"
6,"2017-11-12",798.9,NA,"Snow Lake"
38,"2017-11-12",36.81,NA,"Quartz Creek"
39,"2017-11-12",36.81,NA,"Marten Lake"
40,"2017-11-12",30.09,NA,"Snoqualmie Lake"
42,"2017-11-12",43.57,NA,"CCC"
43,"2017-11-12",65.57,NA,"Middle Fork Lake"
44,"2017-11-12",36.81,NA,"Pratt River"
62,"2017-11-12",56.21,NA,"Pratt Lake"
64,"2017-11-12",68.6,NA,"Melakwa Lake Trail"
66,"2017-11-12",37.38,NA,"Kaleetan Lake"
90,"2017-11-12",81.67,NA,"Mailbox Peak"
91,"2017-11-12",36.81,NA,"Boulder Garden"
93,"2017-11-12",108.7,NA,"Mt. Si"
94,"2017-11-12",56.37,NA,"Teneriffe"
95,"2017-11-12",36.81,NA,"Granite Creek"
96,"2017-11-12",36.81,NA,"Little Si"
97,"2017-11-12",36.81,NA,"Thompson Lake"
98,"2017-11-12",36.81,NA,"CCC Trail (DNR)"
99,"2017-11-12",41.08,NA,"High Lakes"
100,"2017-11-12",36.81,NA,"Williams Lake"
101,"2017-11-12",36.81,NA,"Rock Creek"
102,"2017-11-12",36.81,NA,"Nordrum Lake"
103,"2017-11-12",36.81,NA,"Hester Lake"
104,"2017-11-12",36.81,NA,"Granite Creak Connector"
105,"2017-11-12",36.81,NA,"Dutch Miller Gap"
5,"2017-11-19",5.68,NA,"Dingford Creek"
6,"2017-11-19",1191.01,NA,"Snow Lake"
38,"2017-11-19",40.76,NA,"Quartz Creek"
39,"2017-11-19",40.76,NA,"Marten Lake"
40,"2017-11-19",35.07,NA,"Snoqualmie Lake"
42,"2017-11-19",40.76,NA,"CCC"
43,"2017-11-19",71.9,NA,"Middle Fork Lake"
44,"2017-11-19",40.76,NA,"Pratt River"
62,"2017-11-19",62.01,NA,"Pratt Lake"
64,"2017-11-19",61.31,NA,"Melakwa Lake Trail"
66,"2017-11-19",40.76,NA,"Kaleetan Lake"
90,"2017-11-19",85.08,NA,"Mailbox Peak"
91,"2017-11-19",42.29,NA,"Boulder Garden"
93,"2017-11-19",103.04,NA,"Mt. Si"
94,"2017-11-19",47.65,NA,"Teneriffe"
95,"2017-11-19",40.76,NA,"Granite Creek"
96,"2017-11-19",42.29,NA,"Little Si"
97,"2017-11-19",40.76,NA,"Thompson Lake"
98,"2017-11-19",40.76,NA,"CCC Trail (DNR)"
99,"2017-11-19",42.22,NA,"High Lakes"
100,"2017-11-19",40.76,NA,"Williams Lake"
101,"2017-11-19",47.65,NA,"Rock Creek"
102,"2017-11-19",40.76,NA,"Nordrum Lake"
103,"2017-11-19",40.76,NA,"Hester Lake"
104,"2017-11-19",40.76,NA,"Granite Creak Connector"
105,"2017-11-19",40.76,NA,"Dutch Miller Gap"
5,"2017-11-26",5.54,NA,"Dingford Creek"
6,"2017-11-26",992.44,NA,"Snow Lake"
38,"2017-11-26",40.38,NA,"Quartz Creek"
39,"2017-11-26",40.38,NA,"Marten Lake"
40,"2017-11-26",47.45,NA,"Snoqualmie Lake"
42,"2017-11-26",44.69,NA,"CCC"
43,"2017-11-26",50.17,NA,"Middle Fork Lake"
44,"2017-11-26",44.37,NA,"Pratt River"
62,"2017-11-26",43.56,NA,"Pratt Lake"
64,"2017-11-26",48.73,NA,"Melakwa Lake Trail"
66,"2017-11-26",40.38,NA,"Kaleetan Lake"
90,"2017-11-26",104.77,NA,"Mailbox Peak"
91,"2017-11-26",42.81,NA,"Boulder Garden"
93,"2017-11-26",112.25,NA,"Mt. Si"
94,"2017-11-26",61.4,NA,"Teneriffe"
95,"2017-11-26",40.38,NA,"Granite Creek"
96,"2017-11-26",43.56,NA,"Little Si"
97,"2017-11-26",40.38,NA,"Thompson Lake"
98,"2017-11-26",40.38,NA,"CCC Trail (DNR)"
99,"2017-11-26",40.96,NA,"High Lakes"
100,"2017-11-26",40.38,NA,"Williams Lake"
101,"2017-11-26",40.38,NA,"Rock Creek"
102,"2017-11-26",40.38,NA,"Nordrum Lake"
103,"2017-11-26",40.38,NA,"Hester Lake"
104,"2017-11-26",40.38,NA,"Granite Creak Connector"
105,"2017-11-26",40.38,NA,"Dutch Miller Gap"
5,"2017-12-03",4.75,NA,"Dingford Creek"
6,"2017-12-03",652.45,NA,"Snow Lake"
38,"2017-12-03",36.81,NA,"Quartz Creek"
39,"2017-12-03",36.81,NA,"Marten Lake"
40,"2017-12-03",29.85,NA,"Snoqualmie Lake"
42,"2017-12-03",36.81,NA,"CCC"
43,"2017-12-03",42.73,NA,"Middle Fork Lake"
44,"2017-12-03",39.99,NA,"Pratt River"
62,"2017-12-03",54.64,NA,"Pratt Lake"
64,"2017-12-03",36.81,NA,"Melakwa Lake Trail"
66,"2017-12-03",36.81,NA,"Kaleetan Lake"
90,"2017-12-03",53.75,NA,"Mailbox Peak"
91,"2017-12-03",43.57,NA,"Boulder Garden"
93,"2017-12-03",59.61,NA,"Mt. Si"
94,"2017-12-03",52.57,NA,"Teneriffe"
95,"2017-12-03",36.81,NA,"Granite Creek"
96,"2017-12-03",44.9,NA,"Little Si"
97,"2017-12-03",36.81,NA,"Thompson Lake"
98,"2017-12-03",36.81,NA,"CCC Trail (DNR)"
99,"2017-12-03",37.62,NA,"High Lakes"
100,"2017-12-03",36.81,NA,"Williams Lake"
101,"2017-12-03",36.81,NA,"Rock Creek"
102,"2017-12-03",36.81,NA,"Nordrum Lake"
103,"2017-12-03",36.81,NA,"Hester Lake"
104,"2017-12-03",36.81,NA,"Granite Creak Connector"
105,"2017-12-03",36.81,NA,"Dutch Miller Gap"
5,"2017-12-10",2.15,NA,"Dingford Creek"
6,"2017-12-10",346.63,NA,"Snow Lake"
38,"2017-12-10",23.79,NA,"Quartz Creek"
39,"2017-12-10",23.79,NA,"Marten Lake"
40,"2017-12-10",26.36,NA,"Snoqualmie Lake"
42,"2017-12-10",23.79,NA,"CCC"
43,"2017-12-10",32.46,NA,"Middle Fork Lake"
44,"2017-12-10",23.79,NA,"Pratt River"
62,"2017-12-10",28.37,NA,"Pratt Lake"
64,"2017-12-10",23.79,NA,"Melakwa Lake Trail"
66,"2017-12-10",25.19,NA,"Kaleetan Lake"
90,"2017-12-10",32.47,NA,"Mailbox Peak"
91,"2017-12-10",32.3,NA,"Boulder Garden"
93,"2017-12-10",36.57,NA,"Mt. Si"
94,"2017-12-10",24.67,NA,"Teneriffe"
95,"2017-12-10",23.79,NA,"Granite Creek"
96,"2017-12-10",23.79,NA,"Little Si"
97,"2017-12-10",23.79,NA,"Thompson Lake"
98,"2017-12-10",23.79,NA,"CCC Trail (DNR)"
99,"2017-12-10",23.79,NA,"High Lakes"
100,"2017-12-10",23.79,NA,"Williams Lake"
101,"2017-12-10",23.79,NA,"Rock Creek"
102,"2017-12-10",23.79,NA,"Nordrum Lake"
103,"2017-12-10",23.79,NA,"Hester Lake"
104,"2017-12-10",23.79,NA,"Granite Creak Connector"
105,"2017-12-10",23.79,NA,"Dutch Miller Gap"
5,"2017-12-17",2.13,NA,"Dingford Creek"
6,"2017-12-17",374.14,NA,"Snow Lake"
38,"2017-12-17",23.79,NA,"Quartz Creek"
39,"2017-12-17",23.79,NA,"Marten Lake"
40,"2017-12-17",29.32,NA,"Snoqualmie Lake"
42,"2017-12-17",23.79,NA,"CCC"
43,"2017-12-17",37.25,NA,"Middle Fork Lake"
44,"2017-12-17",23.79,NA,"Pratt River"
62,"2017-12-17",26.46,NA,"Pratt Lake"
64,"2017-12-17",23.79,NA,"Melakwa Lake Trail"
66,"2017-12-17",23.79,NA,"Kaleetan Lake"
90,"2017-12-17",30,NA,"Mailbox Peak"
91,"2017-12-17",23.79,NA,"Boulder Garden"
93,"2017-12-17",34.99,NA,"Mt. Si"
94,"2017-12-17",23.79,NA,"Teneriffe"
95,"2017-12-17",23.79,NA,"Granite Creek"
96,"2017-12-17",28.45,NA,"Little Si"
97,"2017-12-17",23.79,NA,"Thompson Lake"
98,"2017-12-17",23.79,NA,"CCC Trail (DNR)"
99,"2017-12-17",23.79,NA,"High Lakes"
100,"2017-12-17",23.79,NA,"Williams Lake"
101,"2017-12-17",23.79,NA,"Rock Creek"
102,"2017-12-17",23.79,NA,"Nordrum Lake"
103,"2017-12-17",23.79,NA,"Hester Lake"
104,"2017-12-17",23.79,NA,"Granite Creak Connector"
105,"2017-12-17",28.37,NA,"Dutch Miller Gap"
5,"2017-12-24",4.26,NA,"Dingford Creek"
6,"2017-12-24",710.18,NA,"Snow Lake"
38,"2017-12-24",34.54,NA,"Quartz Creek"
39,"2017-12-24",34.54,NA,"Marten Lake"
40,"2017-12-24",29.63,NA,"Snoqualmie Lake"
42,"2017-12-24",34.54,NA,"CCC"
43,"2017-12-24",46.55,NA,"Middle Fork Lake"
44,"2017-12-24",38,NA,"Pratt River"
62,"2017-12-24",42.33,NA,"Pratt Lake"
64,"2017-12-24",34.54,NA,"Melakwa Lake Trail"
66,"2017-12-24",34.54,NA,"Kaleetan Lake"
90,"2017-12-24",42.15,NA,"Mailbox Peak"
91,"2017-12-24",35.97,NA,"Boulder Garden"
93,"2017-12-24",45.26,NA,"Mt. Si"
94,"2017-12-24",35.97,NA,"Teneriffe"
95,"2017-12-24",34.54,NA,"Granite Creek"
96,"2017-12-24",34.54,NA,"Little Si"
97,"2017-12-24",34.54,NA,"Thompson Lake"
98,"2017-12-24",34.54,NA,"CCC Trail (DNR)"
99,"2017-12-24",34.54,NA,"High Lakes"
100,"2017-12-24",34.54,NA,"Williams Lake"
101,"2017-12-24",34.54,NA,"Rock Creek"
102,"2017-12-24",34.54,NA,"Nordrum Lake"
103,"2017-12-24",34.54,NA,"Hester Lake"
104,"2017-12-24",34.54,NA,"Granite Creak Connector"
105,"2017-12-24",34.54,NA,"Dutch Miller Gap"
5,"2017-12-31",2.06,NA,"Dingford Creek"
6,"2017-12-31",360.82,NA,"Snow Lake"
38,"2017-12-31",18.04,NA,"Quartz Creek"
39,"2017-12-31",18.04,NA,"Marten Lake"
40,"2017-12-31",18.75,NA,"Snoqualmie Lake"
42,"2017-12-31",18.04,NA,"CCC"
43,"2017-12-31",31.21,NA,"Middle Fork Lake"
44,"2017-12-31",22.7,NA,"Pratt River"
62,"2017-12-31",18.04,NA,"Pratt Lake"
64,"2017-12-31",18.04,NA,"Melakwa Lake Trail"
66,"2017-12-31",18.04,NA,"Kaleetan Lake"
90,"2017-12-31",22.61,NA,"Mailbox Peak"
91,"2017-12-31",18.04,NA,"Boulder Garden"
93,"2017-12-31",31.28,NA,"Mt. Si"
94,"2017-12-31",18.04,NA,"Teneriffe"
95,"2017-12-31",18.04,NA,"Granite Creek"
96,"2017-12-31",18.04,NA,"Little Si"
97,"2017-12-31",18.04,NA,"Thompson Lake"
98,"2017-12-31",18.04,NA,"CCC Trail (DNR)"
99,"2017-12-31",18.04,NA,"High Lakes"
100,"2017-12-31",18.04,NA,"Williams Lake"
101,"2017-12-31",18.04,NA,"Rock Creek"
102,"2017-12-31",18.04,NA,"Nordrum Lake"
103,"2017-12-31",18.04,NA,"Hester Lake"
104,"2017-12-31",18.04,NA,"Granite Creak Connector"
105,"2017-12-31",18.04,NA,"Dutch Miller Gap"
5,"2017-02-05",1.31,NA,"Dingford Creek"
6,"2017-02-05",69.97,NA,"Snow Lake"
38,"2017-02-05",12.45,NA,"Quartz Creek"
39,"2017-02-05",12.45,NA,"Marten Lake"
40,"2017-02-05",7.71,15.5,"Snoqualmie Lake"
42,"2017-02-05",12.45,NA,"CCC"
43,"2017-02-05",15.13,NA,"Middle Fork Lake"
44,"2017-02-05",12.45,NA,"Pratt River"
62,"2017-02-05",13.1,NA,"Pratt Lake"
64,"2017-02-05",13.93,NA,"Melakwa Lake Trail"
66,"2017-02-05",12.45,NA,"Kaleetan Lake"
90,"2017-02-05",17.23,NA,"Mailbox Peak"
91,"2017-02-05",12.45,NA,"Boulder Garden"
93,"2017-02-05",22.01,NA,"Mt. Si"
94,"2017-02-05",12.45,NA,"Teneriffe"
95,"2017-02-05",12.45,NA,"Granite Creek"
96,"2017-02-05",12.45,NA,"Little Si"
97,"2017-02-05",12.45,NA,"Thompson Lake"
98,"2017-02-05",12.45,NA,"CCC Trail (DNR)"
99,"2017-02-05",12.45,NA,"High Lakes"
100,"2017-02-05",12.45,NA,"Williams Lake"
101,"2017-02-05",12.45,NA,"Rock Creek"
102,"2017-02-05",12.45,NA,"Nordrum Lake"
103,"2017-02-05",12.45,NA,"Hester Lake"
104,"2017-02-05",12.45,NA,"Granite Creak Connector"
105,"2017-02-05",12.45,NA,"Dutch Miller Gap"
5,"2017-02-12",1.3,NA,"Dingford Creek"
6,"2017-02-12",124.95,NA,"Snow Lake"
38,"2017-02-12",12.45,NA,"Quartz Creek"
39,"2017-02-12",12.45,NA,"Marten Lake"
40,"2017-02-12",7.75,9.5,"Snoqualmie Lake"
42,"2017-02-12",12.45,NA,"CCC"
43,"2017-02-12",12.45,NA,"Middle Fork Lake"
44,"2017-02-12",13.1,NA,"Pratt River"
62,"2017-02-12",15.39,NA,"Pratt Lake"
64,"2017-02-12",14.31,NA,"Melakwa Lake Trail"
66,"2017-02-12",12.45,NA,"Kaleetan Lake"
90,"2017-02-12",16.17,NA,"Mailbox Peak"
91,"2017-02-12",12.45,NA,"Boulder Garden"
93,"2017-02-12",23.91,NA,"Mt. Si"
94,"2017-02-12",12.45,NA,"Teneriffe"
95,"2017-02-12",12.45,NA,"Granite Creek"
96,"2017-02-12",12.45,NA,"Little Si"
97,"2017-02-12",12.45,NA,"Thompson Lake"
98,"2017-02-12",12.96,NA,"CCC Trail (DNR)"
99,"2017-02-12",12.45,NA,"High Lakes"
100,"2017-02-12",12.45,NA,"Williams Lake"
101,"2017-02-12",12.45,NA,"Rock Creek"
102,"2017-02-12",12.45,NA,"Nordrum Lake"
103,"2017-02-12",12.45,NA,"Hester Lake"
104,"2017-02-12",12.45,NA,"Granite Creak Connector"
105,"2017-02-12",12.45,NA,"Dutch Miller Gap"
5,"2017-02-19",2.85,NA,"Dingford Creek"
6,"2017-02-19",96.45,NA,"Snow Lake"
38,"2017-02-19",18.73,NA,"Quartz Creek"
39,"2017-02-19",18.73,NA,"Marten Lake"
40,"2017-02-19",16.22,37,"Snoqualmie Lake"
42,"2017-02-19",18.73,NA,"CCC"
43,"2017-02-19",22.36,NA,"Middle Fork Lake"
44,"2017-02-19",18.73,NA,"Pratt River"
62,"2017-02-19",18.73,NA,"Pratt Lake"
64,"2017-02-19",21.66,NA,"Melakwa Lake Trail"
66,"2017-02-19",18.73,NA,"Kaleetan Lake"
90,"2017-02-19",28.96,NA,"Mailbox Peak"
91,"2017-02-19",21.46,NA,"Boulder Garden"
93,"2017-02-19",49.77,NA,"Mt. Si"
94,"2017-02-19",19.99,NA,"Teneriffe"
95,"2017-02-19",18.73,NA,"Granite Creek"
96,"2017-02-19",18.73,NA,"Little Si"
97,"2017-02-19",18.73,NA,"Thompson Lake"
98,"2017-02-19",18.73,NA,"CCC Trail (DNR)"
99,"2017-02-19",18.73,NA,"High Lakes"
100,"2017-02-19",18.73,NA,"Williams Lake"
101,"2017-02-19",18.73,NA,"Rock Creek"
102,"2017-02-19",18.73,NA,"Nordrum Lake"
103,"2017-02-19",18.73,NA,"Hester Lake"
104,"2017-02-19",18.73,NA,"Granite Creak Connector"
105,"2017-02-19",18.73,NA,"Dutch Miller Gap"
5,"2017-02-26",1.26,NA,"Dingford Creek"
6,"2017-02-26",103.59,NA,"Snow Lake"
38,"2017-02-26",12.45,NA,"Quartz Creek"
39,"2017-02-26",12.45,NA,"Marten Lake"
40,"2017-02-26",7.84,23.5,"Snoqualmie Lake"
42,"2017-02-26",12.45,NA,"CCC"
43,"2017-02-26",15.18,NA,"Middle Fork Lake"
44,"2017-02-26",12.45,NA,"Pratt River"
62,"2017-02-26",12.45,NA,"Pratt Lake"
64,"2017-02-26",14.13,NA,"Melakwa Lake Trail"
66,"2017-02-26",12.45,NA,"Kaleetan Lake"
90,"2017-02-26",21.1,NA,"Mailbox Peak"
91,"2017-02-26",12.45,NA,"Boulder Garden"
93,"2017-02-26",45.54,NA,"Mt. Si"
94,"2017-02-26",12.45,NA,"Teneriffe"
95,"2017-02-26",12.45,NA,"Granite Creek"
96,"2017-02-26",12.45,NA,"Little Si"
97,"2017-02-26",12.45,NA,"Thompson Lake"
98,"2017-02-26",12.45,NA,"CCC Trail (DNR)"
99,"2017-02-26",12.45,NA,"High Lakes"
100,"2017-02-26",12.45,NA,"Williams Lake"
101,"2017-02-26",12.45,NA,"Rock Creek"
102,"2017-02-26",12.45,NA,"Nordrum Lake"
103,"2017-02-26",12.45,NA,"Hester Lake"
104,"2017-02-26",12.45,NA,"Granite Creak Connector"
105,"2017-02-26",12.45,NA,"Dutch Miller Gap"
5,"2017-03-05",4.11,NA,"Dingford Creek"
6,"2017-03-05",137.28,NA,"Snow Lake"
38,"2017-03-05",25.44,NA,"Quartz Creek"
39,"2017-03-05",25.44,NA,"Marten Lake"
40,"2017-03-05",17.14,34,"Snoqualmie Lake"
42,"2017-03-05",25.44,NA,"CCC"
43,"2017-03-05",39.26,NA,"Middle Fork Lake"
44,"2017-03-05",25.44,NA,"Pratt River"
62,"2017-03-05",25.8,NA,"Pratt Lake"
64,"2017-03-05",27.4,NA,"Melakwa Lake Trail"
66,"2017-03-05",25.44,NA,"Kaleetan Lake"
90,"2017-03-05",25.44,NA,"Mailbox Peak"
91,"2017-03-05",30.38,NA,"Boulder Garden"
93,"2017-03-05",75.72,NA,"Mt. Si"
94,"2017-03-05",30.29,NA,"Teneriffe"
95,"2017-03-05",25.44,NA,"Granite Creek"
96,"2017-03-05",39.48,NA,"Little Si"
97,"2017-03-05",25.44,NA,"Thompson Lake"
98,"2017-03-05",25.44,NA,"CCC Trail (DNR)"
99,"2017-03-05",25.44,NA,"High Lakes"
100,"2017-03-05",25.44,NA,"Williams Lake"
101,"2017-03-05",25.44,NA,"Rock Creek"
102,"2017-03-05",25.44,NA,"Nordrum Lake"
103,"2017-03-05",25.44,NA,"Hester Lake"
104,"2017-03-05",25.44,NA,"Granite Creak Connector"
105,"2017-03-05",25.44,NA,"Dutch Miller Gap"
5,"2017-03-12",4.06,NA,"Dingford Creek"
6,"2017-03-12",122.86,NA,"Snow Lake"
38,"2017-03-12",25.44,NA,"Quartz Creek"
39,"2017-03-12",25.44,NA,"Marten Lake"
40,"2017-03-12",17.22,28,"Snoqualmie Lake"
42,"2017-03-12",25.44,NA,"CCC"
43,"2017-03-12",31.72,NA,"Middle Fork Lake"
44,"2017-03-12",32.18,NA,"Pratt River"
62,"2017-03-12",30.29,NA,"Pratt Lake"
64,"2017-03-12",27.87,NA,"Melakwa Lake Trail"
66,"2017-03-12",25.44,NA,"Kaleetan Lake"
90,"2017-03-12",25.44,NA,"Mailbox Peak"
91,"2017-03-12",30.38,NA,"Boulder Garden"
93,"2017-03-12",86.26,NA,"Mt. Si"
94,"2017-03-12",25.44,NA,"Teneriffe"
95,"2017-03-12",25.44,NA,"Granite Creek"
96,"2017-03-12",25.44,NA,"Little Si"
97,"2017-03-12",25.44,NA,"Thompson Lake"
98,"2017-03-12",25.44,NA,"CCC Trail (DNR)"
99,"2017-03-12",25.44,NA,"High Lakes"
100,"2017-03-12",25.44,NA,"Williams Lake"
101,"2017-03-12",25.44,NA,"Rock Creek"
102,"2017-03-12",25.44,NA,"Nordrum Lake"
103,"2017-03-12",25.44,NA,"Hester Lake"
104,"2017-03-12",25.44,NA,"Granite Creak Connector"
105,"2017-03-12",25.44,NA,"Dutch Miller Gap"
5,"2017-03-19",4.8,NA,"Dingford Creek"
6,"2017-03-19",141.98,NA,"Snow Lake"
38,"2017-03-19",25.44,NA,"Quartz Creek"
39,"2017-03-19",25.44,NA,"Marten Lake"
40,"2017-03-19",18.67,45.5,"Snoqualmie Lake"
42,"2017-03-19",25.44,NA,"CCC"
43,"2017-03-19",36.98,NA,"Middle Fork Lake"
44,"2017-03-19",25.44,NA,"Pratt River"
62,"2017-03-19",25.44,NA,"Pratt Lake"
64,"2017-03-19",27.72,NA,"Melakwa Lake Trail"
66,"2017-03-19",25.44,NA,"Kaleetan Lake"
90,"2017-03-19",49.42,NA,"Mailbox Peak"
91,"2017-03-19",27.18,NA,"Boulder Garden"
93,"2017-03-19",84.23,NA,"Mt. Si"
94,"2017-03-19",28.67,NA,"Teneriffe"
95,"2017-03-19",25.44,NA,"Granite Creek"
96,"2017-03-19",27.18,NA,"Little Si"
97,"2017-03-19",25.44,NA,"Thompson Lake"
98,"2017-03-19",25.44,NA,"CCC Trail (DNR)"
99,"2017-03-19",25.44,NA,"High Lakes"
100,"2017-03-19",25.44,NA,"Williams Lake"
101,"2017-03-19",25.44,NA,"Rock Creek"
102,"2017-03-19",25.44,NA,"Nordrum Lake"
103,"2017-03-19",25.44,NA,"Hester Lake"
104,"2017-03-19",25.44,NA,"Granite Creak Connector"
105,"2017-03-19",25.44,NA,"Dutch Miller Gap"
5,"2017-03-26",3.96,NA,"Dingford Creek"
6,"2017-03-26",153.73,NA,"Snow Lake"
38,"2017-03-26",25.44,NA,"Quartz Creek"
39,"2017-03-26",25.44,NA,"Marten Lake"
40,"2017-03-26",27.63,34,"Snoqualmie Lake"
42,"2017-03-26",28.48,NA,"CCC"
43,"2017-03-26",52.09,NA,"Middle Fork Lake"
44,"2017-03-26",30.29,NA,"Pratt River"
62,"2017-03-26",28.88,NA,"Pratt Lake"
64,"2017-03-26",27.51,NA,"Melakwa Lake Trail"
66,"2017-03-26",25.44,NA,"Kaleetan Lake"
90,"2017-03-26",31.9,NA,"Mailbox Peak"
91,"2017-03-26",30.38,NA,"Boulder Garden"
93,"2017-03-26",125.28,NA,"Mt. Si"
94,"2017-03-26",31.87,NA,"Teneriffe"
95,"2017-03-26",25.44,NA,"Granite Creek"
96,"2017-03-26",25.44,NA,"Little Si"
97,"2017-03-26",25.44,NA,"Thompson Lake"
98,"2017-03-26",25.44,NA,"CCC Trail (DNR)"
99,"2017-03-26",25.44,NA,"High Lakes"
100,"2017-03-26",25.44,NA,"Williams Lake"
101,"2017-03-26",28.48,NA,"Rock Creek"
102,"2017-03-26",25.44,NA,"Nordrum Lake"
103,"2017-03-26",25.44,NA,"Hester Lake"
104,"2017-03-26",25.44,NA,"Granite Creak Connector"
105,"2017-03-26",25.44,NA,"Dutch Miller Gap"
5,"2017-04-02",3.92,NA,"Dingford Creek"
6,"2017-04-02",217.62,NA,"Snow Lake"
38,"2017-04-02",25.44,NA,"Quartz Creek"
39,"2017-04-02",25.44,NA,"Marten Lake"
40,"2017-04-02",19.37,35.5,"Snoqualmie Lake"
42,"2017-04-02",25.44,NA,"CCC"
43,"2017-04-02",49.94,NA,"Middle Fork Lake"
44,"2017-04-02",35.92,NA,"Pratt River"
62,"2017-04-02",27.72,NA,"Pratt Lake"
64,"2017-04-02",30.83,NA,"Melakwa Lake Trail"
66,"2017-04-02",25.44,NA,"Kaleetan Lake"
90,"2017-04-02",33.76,NA,"Mailbox Peak"
91,"2017-04-02",27.18,NA,"Boulder Garden"
93,"2017-04-02",89.41,NA,"Mt. Si"
94,"2017-04-02",27.72,NA,"Teneriffe"
95,"2017-04-02",25.44,NA,"Granite Creek"
96,"2017-04-02",25.44,NA,"Little Si"
97,"2017-04-02",25.44,NA,"Thompson Lake"
98,"2017-04-02",25.44,NA,"CCC Trail (DNR)"
99,"2017-04-02",25.44,NA,"High Lakes"
100,"2017-04-02",25.44,NA,"Williams Lake"
101,"2017-04-02",25.44,NA,"Rock Creek"
102,"2017-04-02",25.44,NA,"Nordrum Lake"
103,"2017-04-02",25.44,NA,"Hester Lake"
104,"2017-04-02",25.44,NA,"Granite Creak Connector"
105,"2017-04-02",26.39,NA,"Dutch Miller Gap"
5,"2017-04-09",13.27,NA,"Dingford Creek"
6,"2017-04-09",356.18,NA,"Snow Lake"
38,"2017-04-09",52.75,NA,"Quartz Creek"
39,"2017-04-09",52.75,NA,"Marten Lake"
40,"2017-04-09",37.4,86,"Snoqualmie Lake"
42,"2017-04-09",52.75,NA,"CCC"
43,"2017-04-09",97.07,NA,"Middle Fork Lake"
44,"2017-04-09",62.19,NA,"Pratt River"
62,"2017-04-09",64.47,NA,"Pratt Lake"
64,"2017-04-09",58.93,NA,"Melakwa Lake Trail"
66,"2017-04-09",52.75,NA,"Kaleetan Lake"
90,"2017-04-09",74.99,NA,"Mailbox Peak"
91,"2017-04-09",52.75,NA,"Boulder Garden"
93,"2017-04-09",239.2,NA,"Mt. Si"
94,"2017-04-09",62.19,NA,"Teneriffe"
95,"2017-04-09",52.75,NA,"Granite Creek"
96,"2017-04-09",71.79,NA,"Little Si"
97,"2017-04-09",52.75,NA,"Thompson Lake"
98,"2017-04-09",52.75,NA,"CCC Trail (DNR)"
99,"2017-04-09",52.75,NA,"High Lakes"
100,"2017-04-09",52.75,NA,"Williams Lake"
101,"2017-04-09",52.75,NA,"Rock Creek"
102,"2017-04-09",52.75,NA,"Nordrum Lake"
103,"2017-04-09",52.75,NA,"Hester Lake"
104,"2017-04-09",52.75,NA,"Granite Creak Connector"
105,"2017-04-09",52.75,NA,"Dutch Miller Gap"
5,"2017-04-16",13.94,NA,"Dingford Creek"
6,"2017-04-16",371.65,NA,"Snow Lake"
38,"2017-04-16",65.41,NA,"Quartz Creek"
39,"2017-04-16",65.41,NA,"Marten Lake"
